Season,TeamA,TeamB,Target,Split,WinPct_diff,AvgScore_diff,AvgOppScore_diff,TotalScore_diff,TrueMarginAvg_diff,ScoreVariance_diff,OTRate_diff,AvgOT_diff,MultiOTRate_diff,CloseWinPct_diff,CloseGamesCount_diff,NetRtg_diff,eFG_diff,TOVpct_diff,ORBpct_diff,FTr_vs_OppAllowed_diff,StlPct_diff,BlkPct_diff,WinPct_last7_diff,WinPct_last10_diff,WinPct_last14_diff,WinPct_last21_diff,Margin_last7_diff,Margin_last10_diff,Margin_last14_diff,Margin_last21_diff,DaysSinceLastGame_diff,GamesLast7Days_diff,GamesLast14Days_diff,B2B_Last14Days_diff,SeedNum_diff,ConfStrength_diff,ConfWinPct_diff,ConfTeamCount_diff,ConfBidCount_diff,ConfTourneyGamesPlayed_diff,ConfTourneyWinPct_diff,ConfTourneyChampion_diff,DaysSinceConfFinal_diff,Heavy_Favorite,Toss_Up,TeamA_Is_Favorite,TeamA_Is_Underdog,TeamA_Seed_Top4,TeamA_Seed_Mid,TeamA_Seed_Low,TeamA_Is_11_12_vs_5_6,TeamA_Is_5_6_vs_11_12,Round_Num,Is_FirstWeekend,Is_SecondWeekend,Is_FinalWeekend
2010,3261,3216,1,Train,-0.18131256952169073,6.379310344827587,2.008898776418242,8.388209121245836,4.134582869855393,6.301799068344895,0.07341490545050056,0.14238042269187987,0.034482758620689655,-0.41666666666666663,-1,5.770410306074382,-0.003793501894657547,-0.05338998086550978,-0.01487519467463333,0.009857711158762855,0.02542707775975686,-0.019539977052965098,-0.2857142857142857,-0.4,-0.5,-0.33333333333333326,-1.6485714285714295,-6.308000000000002,-10.752857142857144,-0.9780952380952392,-1.0,0,1,-1,-3.0,12.01721687550334,0.1682443877035089,3,4.0,-2.0,-0.6666666666666666,0,8.0,0,1,1,0,0,1,0,0,0,1,1,0,0
2017,3301,3120,1,Train,0.18494623655913978,8.296774193548387,-1.9440860215053775,6.352688172043017,8.719021505376345,1.6010697477020575,0.002150537634408603,0.002150537634408603,0.0,-0.022222222222222254,-6,16.08841698867818,0.061426898963645726,-0.004329010715789061,-0.013154246948754278,0.11535052095271564,-0.059612180307419896,0.0067151055217312405,0.5714285714285714,0.5,0.28571428571428575,0.2857142857142857,11.428571428571427,11.454,6.357142857142858,11.67952380952381,1.0,0,0,0,-5.0,-0.5181886103604167,-0.0028969078180209884,1,-1.0,0.0,0.0,0,-1.0,0,0,1,0,0,1,0,0,1,1,1,0,0
2022,3376,3224,1,Train,0.2569124423963133,6.968894009216598,-9.251152073732719,-2.282258064516128,14.681923963133642,-6.001586559127539,-0.003456221198156681,-0.003456221198156681,0.0,-0.011904761904761973,-5,23.21456035902857,0.06643577466057587,-0.027391083206178474,0.09449359439123328,0.08591104338103031,-0.02996807829480741,0.058992972676537726,0.1428571428571429,0.09999999999999998,0.1428571428571429,0.19047619047619047,13.417142857142858,8.138000000000002,10.961428571428574,9.498095238095235,0.0,0,0,-1,-15.0,19.468913883981298,0.2583907276976009,6,7.0,0.0,-0.33333333333333337,-1,6.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2014,3143,3200,1,Train,-0.08125000000000004,3.4000000000000057,9.704166666666666,13.104166666666657,-6.710041666666667,0.9019487072712291,0.06875,0.037500000000000006,-0.03125,0.08333333333333337,0,-10.967986331435892,-0.07224423837224175,-0.006756792173277376,0.025948205039667938,0.09576746357733555,0.02555376676314243,0.006324464051562298,0.1428571428571428,0.0,-0.0714285714285714,-0.04761904761904756,-1.637142857142858,-4.046000000000001,-4.175714285714286,-6.939523809523808,5.0,-1,-1,1,-3.0,2.524944307641168,0.04007792159939072,-1,2.0,-2.0,-1.0,-1,2.0,0,1,1,0,0,1,0,0,0,1,1,0,0
2024,3400,3211,1,Test,-0.0267379679144385,-0.006238859180044187,-2.0,-2.00623885918003,1.1562210338680927,3.099187903551174,-0.06060606060606061,-0.06060606060606061,0.0,0.16666666666666669,2,1.3712822395783668,-0.03782342069445532,-0.004888148709887352,0.019353492410843165,0.04075531663034359,0.01386613090400693,0.011764298032560301,-0.1428571428571429,-0.09999999999999998,-0.1428571428571429,-0.19047619047619047,-12.532857142857145,-16.127000000000002,-17.62357142857143,-11.571428571428571,0.0,1,2,1,-3.0,11.882718385248072,0.16436104912884653,5,5.0,1.0,0.5,1,0.0,0,1,1,0,1,0,0,0,0,4,0,1,0
2016,3376,3239,1,Train,0.30208333333333337,9.364583333333329,1.4583333333333357,10.822916666666671,6.807999999999998,-0.8340292728671077,-0.1,-0.1,0.0,0.4777777777777778,-1,11.137050137948153,0.048505249718530374,-0.03908389076080335,-0.043228997717332684,0.17045756165241124,-0.012109228147537149,0.01971839376721171,0.0,0.20000000000000007,0.1428571428571429,0.19047619047619047,2.5600000000000023,3.599999999999998,1.8185714285714294,3.0823809523809533,-3.0,1,3,1,-15.0,15.314242234754927,0.19575241971158064,6,8.0,0.0,0.0,0,7.0,1,0,1,0,1,0,0,0,0,1,1,0,0
2025,3332,3435,1,Test,-0.054166666666666696,-15.360416666666666,-5.912500000000001,-21.272916666666674,-10.092541666666667,-8.419429819710722,-0.029166666666666667,-0.06041666666666667,-0.03125,0.0,8,-11.238295202748693,-0.03406535475719835,0.006141697275804492,-0.07747747508715924,-0.04962616776355535,-0.03177557582105445,0.0007856469616054976,-0.14285714285714285,0.0,0.0,0.0,-7.961428571428572,-5.373,-5.837857142857142,-3.9395238095238096,3.0,-1,-2,0,3.0,-2.7305096491034018,-0.004827172298791038,2,2.0,-1.0,-0.5,0,1.0,0,1,0,1,0,1,0,0,0,2,1,0,0
2025,3314,3333,1,Test,0.24866310160427807,8.639928698752222,-3.458110516934049,5.181818181818187,10.565953654188949,2.403395159056487,-0.15240641711229946,-0.15240641711229946,0.0,0.22058823529411764,-9,16.301712592539843,0.025285723893527234,-0.034467557303366175,0.01478001918197902,-0.08716801010704398,0.026495361103541587,0.0023556168985785983,0.0,0.0,0.1428571428571428,0.1428571428571429,-4.934285714285715,-8.554,-2.1814285714285724,4.012857142857142,0.0,1,1,-1,-11.0,8.99595156428189,0.09608853529782835,7,7.0,0.0,-0.33333333333333337,-1,3.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2021,3234,3163,0,Train,-0.29333333333333333,4.552592592592589,29.961481481481478,34.514074074074074,-26.045555555555556,-1.8509916337788273,-0.002962962962962966,-0.002962962962962966,-0.0,-0.03296703296703296,6,-35.30925146449249,0.027410437839544333,0.001852114859516918,-0.09602781605112154,-0.07635963036612217,-0.047722456574305364,-0.04402451347385113,-0.1428571428571429,-0.19999999999999996,-0.2857142857142857,-0.2857142857142857,-27.598571428571432,-22.373000000000005,-23.227857142857143,-23.62809523809524,-0.0,1,1,-1,4.0,8.8169175472016,0.09987581491430231,3,5.0,1.0,-0.25,-1,-5.0,0,0,0,1,0,1,0,0,0,3,0,1,0
2018,3326,3141,0,Train,-0.05278592375366564,3.0566959921798684,0.15151515151515582,3.2082111436950242,2.384271749755621,2.4800033634760776,0.05865102639296188,0.05865102639296188,-0.0,-0.1208791208791209,-6,3.0397810199664708,-0.02847921499217909,-0.04297268291104114,-0.0364494962042225,-0.05778231193707488,0.03416274262379511,0.000348940907625106,-0.1428571428571429,-0.0,-0.2142857142857143,-0.09523809523809523,6.9228571428571435,6.499999999999998,-1.0714285714285712,1.4504761904761931,-0.0,0,0,0,-8.0,4.9331060672933456,0.05562770794278027,2,4.0,-0.0,-0.0,0,6.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2017,3181,3214,1,Train,0.21875,11.9375,-3.625,8.3125,14.13,1.5391662598906315,0.0,0.0,0.0,-0.11538461538461542,-3,21.572623957398193,0.1290078271282185,0.02001673828481032,0.013286558292560646,0.09499247982967654,0.004953410654617435,0.01935037921220705,0.2857142857142857,0.4,0.2142857142857142,0.19047619047619047,11.335714285714287,15.088999999999999,11.343571428571428,4.600952380952381,0.0,0,-1,-1,-13.0,17.00607844883885,0.25913964875528916,2,6.0,0.0,-0.33333333333333337,-1,6.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2014,3113,3323,0,Train,-0.29032258064516125,-16.689516129032256,4.225806451612897,-12.46370967741936,-21.111713709677417,4.1122283490656635,0.0967741935483871,0.0967741935483871,-0.0,0.20588235294117652,13,-28.22698312824396,-0.09788531758290359,0.02980801522728657,-0.025171641359282293,0.03965206241326259,-0.01512914080977952,-0.024807509227611355,-0.7142857142857143,-0.5,-0.4285714285714286,-0.33333333333333337,-29.544285714285714,-27.973,-26.266428571428573,-24.294761904761906,4.0,-1,-1,1,8.0,-4.03225656159997,-0.03698869843858643,-3,-3.0,-2.0,-1.0,-1,2.0,0,0,0,1,0,1,0,0,0,2,1,0,0
2013,3452,3174,0,Train,-0.3424242424242424,-2.6515151515151416,9.38484848484849,6.733333333333334,-12.088454545454546,1.0524440146179632,0.003030303030303029,0.003030303030303029,-0.0,-0.09999999999999998,0,-19.51324594973446,-0.024144061255751192,0.04266312928894672,-0.020225104895032098,-0.24685214335927874,0.03292651039639191,-0.018937142728098495,-0.4285714285714286,-0.4,-0.5,-0.47619047619047616,-15.934285714285718,-15.254000000000001,-19.928571428571427,-19.281904761904762,3.0,-1,0,-1,5.0,9.749391211832972,0.15217614127931145,-1,6.0,-2.0,-1.0,-1,8.0,0,0,0,1,0,0,1,1,0,2,1,0,0
2025,3163,3417,1,Test,-0.02573529411764708,2.19852941176471,-5.803308823529413,-3.604779411764696,8.022904411764706,-3.058929513457942,0.0,0.0,0.0,-0.2666666666666666,-1,13.522174638615624,0.04497522348438188,-0.04191263506097084,-0.08630499978657097,-0.019139629248655032,0.059238671581824526,-0.017704228889326032,0.1428571428571429,0.09999999999999998,0.07142857142857151,0.04761904761904756,22.065714285714286,21.346000000000004,18.26642857142857,16.4247619047619,0.0,0,0,0,1.0,-8.716278038587333,-0.08949093764313298,-7,-10.0,0.0,0.0,0,-1.0,0,1,0,1,1,0,0,0,0,6,0,0,1
2017,3280,3163,1,Train,-0.12121212121212122,-11.806818181818187,1.5511363636363669,-10.255681818181813,-12.652556818181814,3.0215682842034983,0.06060606060606061,0.06060606060606061,0.0,-0.05555555555555558,5,-18.674325555650057,-0.09172300774837705,0.010460396614963563,0.030850491493324916,-0.13418844594268686,-0.020001683089204775,-0.014146365353851977,-0.2857142857142857,-0.19999999999999996,-0.2142857142857143,-0.1428571428571429,-20.07714285714286,-18.354,-22.895714285714284,-19.926666666666666,0.0,0,-1,-1,1.0,7.858696417499578,0.06869384786514932,3,5.0,0.0,-0.33333333333333337,-1,1.0,0,1,0,1,1,0,0,0,0,6,0,0,1
2022,3276,3437,1,Train,0.04377880184331795,7.526497695852541,1.025345622119815,8.551843317972342,5.4977419354838695,-1.080205804300375,0.0748847926267281,0.11059907834101382,0.03571428571428571,-0.3737373737373738,-2,9.29406292298994,0.027872082049138602,0.025967701081850175,0.11810273316629905,0.11471997377870144,-0.014631342559552618,-0.01596978354832901,-0.2857142857142857,-0.20000000000000007,-0.2142857142857143,-0.1428571428571429,-12.884285714285717,-5.219000000000001,-4.162142857142856,-0.06047619047619257,4.0,-1,-2,-3,-8.0,4.316870191022277,0.0555717150336173,3,2.0,-2.0,-0.6666666666666666,0,3.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2023,3163,3326,0,Val,0.0716911764705882,-5.014705882352942,-9.632352941176471,-14.64705882352942,4.817775735294118,-4.471285298202584,-0.03125,-0.03125,-0.0,-0.1636363636363637,1,7.711119168650688,0.017327452818497346,0.03748279939762145,0.07605714090638843,0.058551608235244836,-0.05417281516370087,0.011067241120477474,0.1428571428571428,0.09999999999999998,0.2142857142857143,0.1428571428571428,5.999999999999999,6.0,8.571428571428571,11.402857142857144,-0.0,0,1,1,-1.0,-3.532438447242819,-0.03210402959654568,-3,-2.0,-0.0,0.33333333333333337,1,-1.0,0,1,1,0,1,0,0,0,0,4,0,1,0
2024,3376,3314,1,Test,0.3870967741935484,17.159274193548384,-5.55846774193548,11.600806451612897,23.474425403225805,4.673399798831566,-0.06451612903225806,-0.06451612903225806,0.0,0.16666666666666663,-10,28.964050462124234,0.0827354523446398,-0.0019562926007954395,0.08828150253765149,0.036044045483966655,0.010400154996002109,0.04023855253905016,0.4285714285714286,0.6,0.4285714285714286,0.38095238095238093,17.791428571428572,20.808000000000003,18.53857142857143,20.49809523809524,-3.0,1,1,1,-7.0,0.14474122454953164,0.014184672854027691,-1,0.0,2.0,1.0,1,-3.0,0,0,1,0,1,0,0,0,0,3,0,1,0
2022,3257,3211,1,Train,0.049568965517241326,2.859913793103445,-0.7155172413793096,2.1443965517241423,3.5383836206896557,-1.1186914084921913,0.034482758620689655,0.034482758620689655,0.0,-0.29999999999999993,0,4.330231289641315,0.014831697864004179,-0.004962520609242516,-0.050913003651951505,-0.14340789137704266,0.018177134512869814,0.0028866596691011492,0.0,0.09999999999999998,0.0,0.09523809523809523,7.235714285714286,6.765000000000002,-0.7007142857142838,0.6228571428571446,4.0,0,0,-1,-8.0,6.624115835912628,0.07766918252627686,5,6.0,-1.0,-1.0,-1,4.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2018,3323,3437,1,Train,0.17291666666666672,17.818749999999994,6.822916666666664,24.641666666666666,10.613833333333332,0.37600657875517385,0.03125,0.03125,0.0,-0.05982905982905984,-4,12.820276872781657,0.03374524476222951,0.03046866431545253,0.14604073378022997,0.09196693608375593,0.047992353934769624,-0.015517918309470004,0.2857142857142857,0.30000000000000004,0.3571428571428571,0.2857142857142857,19.779999999999998,18.845999999999997,20.071428571428577,13.67047619047619,-6.0,2,2,0,-8.0,4.122505550884104,0.05826689913502059,5,4.0,2.0,0.6666666666666666,0,0.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2022,3124,3218,1,Train,0.12852664576802508,12.551724137931032,-2.480668756530825,10.071055381400228,15.12819226750261,-0.1688312025809271,0.030303030303030304,0.030303030303030304,0.0,-0.25,-2,20.915920361825524,0.039844503714970336,-0.037761281594248464,0.02734424395652496,-0.05847761140054744,-0.01760221831907613,0.012938200025818788,0.0,0.09999999999999998,0.07142857142857151,0.04761904761904756,9.779999999999996,11.853999999999996,10.681428571428567,9.999999999999998,0.0,0,0,0,-13.0,8.023151218810831,0.13376458914975148,-1,5.0,0.0,-0.33333333333333337,-1,-1.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2025,3456,3400,0,Test,-0.4742647058823529,-17.316176470588232,10.869485294117645,-6.44669117647058,-26.605698529411764,-3.6908726294410137,0.09558823529411764,0.09558823529411764,-0.0,-0.25555555555555554,-1,-38.36110720706036,-0.04657808637004668,0.04556646505611589,-0.16958183338351457,-0.07901965643595499,-0.036708344873244966,-0.031564885499562656,-0.4285714285714286,-0.6,-0.5714285714285714,-0.4285714285714285,-15.389999999999999,-20.173000000000002,-17.752857142857142,-18.59714285714286,-0.0,1,0,2,15.0,-14.177775976191501,-0.1519979256005397,-2,-9.0,1.0,0.33333333333333337,1,-7.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2021,3265,3257,0,Train,-0.027472527472527486,-15.082417582417591,-11.769230769230766,-26.851648351648365,-2.211263736263737,-2.6967830469173837,0.09523809523809523,0.09523809523809523,-0.0,-0.0,0,-2.792910023377882,-0.05877527491441353,0.028332391562626874,-0.004064947555847298,0.1000162986296051,0.01724808838489049,-0.019450822321572928,-0.0,0.09999999999999998,-0.0,-0.05476190476190479,-0.35142857142857054,1.1999999999999993,0.3185714285714276,-1.4785714285714295,-0.0,0,1,1,13.0,-10.702138369140421,-0.13291516545009135,-4,-7.0,-0.0,0.33333333333333337,1,-6.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2012,3246,3163,0,Train,-0.07878787878787874,-1.8757575757575893,13.300000000000004,11.424242424242436,-15.141030303030304,0.6968637767079642,-0.030303030303030304,-0.030303030303030304,-0.0,0.11538461538461542,5,-25.83400763816603,-0.09228426173047294,0.006101901962140777,0.018040248826963312,-0.11501941946318507,-0.008171234405255967,-0.02353137349711496,-0.1428571428571429,-0.10000000000000009,-0.0714285714285714,-0.09523809523809523,-18.61,-14.127,-17.837857142857146,-16.774761904761903,-0.0,0,0,-2,1.0,1.9181337896439814,0.013823602704303606,-4,-0.0,-1.0,-0.5,-1,3.0,0,1,0,1,1,0,0,0,0,5,0,0,1
2011,3201,3314,0,Train,0.016544117647058876,-1.786764705882348,4.086397058823529,2.299632352941188,-4.524926470588234,-7.160809317002011,0.0625,0.125,0.03125,0.05555555555555558,1,-6.252330746307955,0.02856438134576128,0.0015372602401318158,-0.03258590883821605,-0.11494014937265269,0.026576529355787137,-0.054915971344770304,0.5714285714285714,0.4,0.3571428571428572,0.19047619047619047,17.81857142857143,15.273,15.733571428571427,10.727142857142857,-6.0,1,0,-2,7.0,-11.32799964443994,-0.14504056170680701,-3,-4.0,-2.0,0.25,1,-6.0,0,0,0,1,0,0,1,1,0,1,1,0,0
2015,3376,3199,1,Train,0.058712121212121215,-0.19602272727273373,-4.376893939393938,-4.572916666666657,3.9855303030303055,2.6275584883818084,-0.030303030303030304,-0.030303030303030304,0.0,0.25,0,7.328364360217503,0.025872096952704093,-0.01703478832056926,-0.02638493404258946,0.11879687011866316,0.004381092242180001,0.0434517657018293,-0.1428571428571429,-0.09999999999999998,-0.07142857142857151,0.0,-9.637142857142862,-5.6,-1.7142857142857153,1.3552380952380965,0.0,0,1,0,-1.0,-0.3469344228146536,0.0004911083540116712,-1,-1.0,0.0,0.33333333333333337,1,0.0,0,1,1,0,1,0,0,0,0,5,0,0,1
2021,3301,3378,1,Train,0.051948051948051965,11.603896103896105,7.164502164502167,18.768398268398272,4.749458874458876,-2.048913617217657,-0.04978354978354978,-0.04978354978354978,0.0,-0.17500000000000004,-2,5.468188412712092,0.08895424394387869,-0.012400906395227035,-0.09376683124429153,0.05705378075326462,-0.0027410706485661296,-0.011222555056411378,0.2857142857142857,0.0,0.0,0.05476190476190479,14.934285714285716,7.845999999999999,3.6757142857142853,5.356,0.0,0,-1,-1,-7.0,6.851901361106364,0.09812304398590765,4,6.0,0.0,0.0,0,4.0,0,0,1,0,1,0,0,0,0,2,1,0,0
2018,3294,3276,0,Train,0.10282258064516125,-4.983870967741936,1.53125,-3.4526209677419217,-5.5909274193548395,-9.350380870284214,-0.034274193548387094,-0.034274193548387094,-0.0,0.16666666666666663,0,-9.487451722531807,-0.01240210610634318,-0.019350757252886985,-0.13803025031359062,-0.022280141016659444,0.025930729164896055,-0.0022317155791790402,0.5714285714285714,0.4,0.2142857142857142,0.1428571428571428,4.752857142857143,-1.7729999999999997,-2.409285714285714,-7.146666666666668,-0.0,1,2,2,3.0,-9.22688915901172,-0.15298050346020303,-2,-5.0,1.0,0.5,1,-8.0,0,1,0,1,0,1,0,0,0,1,1,0,0
2015,3199,3195,1,Train,-0.0566959921798631,4.049853372434029,4.068426197458457,8.118279569892465,0.3847116324535662,2.4673300805036664,-0.0019550342130987275,-0.03421309872922776,-0.03225806451612903,-0.125,0,-3.1527222231074,-0.02415455632600705,0.039086414226109256,0.16953842694090032,-0.05052046264282137,-0.008874084206365151,-0.0009841542857518606,0.0,-0.09999999999999998,-0.0714285714285714,-0.09523809523809523,-0.7914285714285683,-6.600000000000001,-5.214285714285715,-0.3461904761904755,-3.0,1,2,1,-5.0,11.22214904069027,0.12492212834954763,7,7.0,0.0,-0.33333333333333337,-1,7.0,0,0,1,0,1,0,0,0,0,3,0,1,0
2010,3314,3211,0,Train,-0.25027808676307006,-5.2803114571746335,10.010011123470527,4.729699666295886,-16.118909899888763,1.8857486378729398,0.03670745272525028,0.07119021134593993,0.034482758620689655,0.16666666666666669,4,-22.089416456873675,-0.0723691834583966,0.034279184224078274,0.01957486161926736,0.06669121488607826,-0.01764001332309001,0.007506582248752995,-0.7142857142857143,-0.8,-0.6428571428571428,-0.38095238095238093,-36.74142857142857,-38.473,-34.26642857142857,-23.606190476190474,9.0,-1,-2,-1,3.0,12.987401646544008,0.17395289827474592,4,5.0,-1.0,-1.0,-1,4.0,0,1,0,1,0,1,0,0,0,1,1,0,0
2023,3181,3233,1,Val,-0.006048387096774244,-0.30846774193548043,-3.663306451612904,-3.9717741935483843,3.5281249999999993,7.575221838018397,0.0,0.0,0.0,0.11666666666666659,-2,3.956258688751163,-0.09597127013008544,-0.05211900635857472,0.09359008145807429,0.03529039870861527,0.0051764415246282475,0.026953175247966317,-0.1428571428571428,-0.20000000000000007,-0.2142857142857143,-0.09523809523809523,2.2471428571428564,-1.980999999999998,-2.486428571428571,-1.2509523809523806,0.0,0,0,-2,-11.0,12.416659939520663,0.17448475504571337,4,7.0,-1.0,-0.5,-1,7.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2022,3390,3242,1,Train,0.21357063403781973,1.9121245828698648,-7.715239154616249,-5.803114571746363,9.88868743047831,-1.907138919304149,-0.034482758620689655,-0.034482758620689655,0.0,0.09999999999999998,2,14.361140033963416,0.0251867340365583,-0.04975416073119404,0.11842296676327946,-0.11536270974673173,0.016055684355149022,0.0118611315075694,0.4285714285714286,0.30000000000000004,0.3571428571428571,0.2857142857142857,15.714285714285715,14.399999999999999,14.362857142857141,13.66666666666667,-4.0,1,1,2,-7.0,-0.7891452259525273,-0.023490417547824327,2,0.0,2.0,1.0,1,5.0,0,0,1,0,1,0,0,0,0,3,0,1,0
2011,3403,3385,0,Train,0.01008064516129037,2.61592741935484,-0.19254032258064768,2.423387096774192,1.7340927419354841,-1.4088117779700404,-0.0010080645161290314,0.03024193548387097,0.03125,-0.1384615384615384,3,3.5832466467150166,0.014522547462084423,0.0010724258520763141,-0.0017279111085795051,-0.092636257468106,0.010945196187627099,0.006656326460860736,-0.0,-0.09999999999999998,-0.21428571428571436,-0.0,-3.065714285714285,-3.345999999999999,-2.142857142857142,0.14285714285714368,-0.0,0,0,-1,-1.0,1.950854919271375,0.03285037454708295,-4,-2.0,-0.0,-0.0,0,-3.0,0,1,1,0,0,1,0,0,0,1,1,0,0
2010,3216,3261,0,Train,0.18131256952169073,-6.379310344827587,-2.008898776418242,-8.388209121245836,-4.134582869855393,-6.301799068344895,-0.07341490545050056,-0.14238042269187987,-0.034482758620689655,0.41666666666666663,1,-5.770410306074382,0.003793501894657547,0.05338998086550978,0.01487519467463333,-0.009857711158762855,-0.02542707775975686,0.019539977052965098,0.2857142857142857,0.4,0.5,0.33333333333333326,1.6485714285714295,6.308000000000002,10.752857142857144,0.9780952380952392,1.0,0,-1,1,3.0,-12.01721687550334,-0.1682443877035089,-3,-4.0,2.0,0.6666666666666666,0,-8.0,0,1,0,1,0,1,0,0,0,1,1,0,0
2018,3343,3268,0,Train,0.04633620689655171,-12.34375,-9.717672413793103,-22.06142241379311,-2.070366379310343,-8.922855441744648,-0.0,-0.0,-0.0,-0.0714285714285714,-3,-1.5979981314051592,-0.013481781398385018,0.022101645781913787,-0.046721047596194054,-0.0889310818281355,-0.011768897051764537,0.01634729402961011,0.2857142857142857,0.20000000000000007,0.1428571428571428,0.04761904761904756,17.104285714285716,12.581000000000001,11.305,1.24714285714286,-0.0,-1,-1,0,7.0,-6.214210771180313,-0.0755930196657989,-6,-5.0,-1.0,0.33333333333333337,1,-7.0,0,0,0,1,0,0,1,1,0,1,1,0,0
2017,3335,3401,0,Train,0.09375,-9.433035714285715,-10.8125,-20.245535714285708,2.3259375,1.6290201798104338,-0.026785714285714288,-0.026785714285714288,-0.0,0.09999999999999998,-9,3.414079327956129,-0.03128364014626178,-0.022306156888904388,-0.0369655678897175,-0.06954594587116872,0.006240679845120722,0.05027598322983846,0.42857142857142855,0.30000000000000004,0.2142857142857143,0.19047619047619047,8.61,7.965000000000001,5.376428571428573,4.558571428571429,-0.0,-1,-1,0,7.0,-7.230693260343996,-0.07940507345501002,-6,-7.0,-1.0,0.33333333333333337,1,-8.0,0,0,0,1,0,0,1,1,0,2,1,0,0
2018,3173,3266,0,Train,0.0743534482758621,-6.723060344827587,-8.964439655172413,-15.6875,1.6486206896551732,-1.51479049912491,-0.059267241379310345,-0.059267241379310345,-0.0,0.1388888888888889,-3,3.0773433479286467,-0.012215469939593937,0.015510587064879872,-0.03685938985363896,0.04194871868592878,-0.06789237635054815,0.029323540228061468,-0.1428571428571429,-0.0,0.1428571428571429,0.04761904761904756,-5.428571428571429,-4.254000000000001,0.03857142857142648,3.2638095238095257,-0.0,-1,0,-2,1.0,-4.1013313693998095,-0.0681277436978216,4,-2.0,-1.0,-0.16666666666666663,0,3.0,0,1,0,1,0,1,0,0,0,1,1,0,0
2017,3452,3268,0,Train,-0.24053030303030298,-15.390151515151516,-2.4981060606060623,-17.888257575757564,-12.859488636363638,4.184977869809103,0.030303030303030304,0.06060606060606061,0.030303030303030304,-0.1428571428571429,7,-16.86295785420346,-0.057359303505485015,0.027692734884649628,-0.10242949753231334,-0.08620327837737098,-0.029514481281865235,0.014352503452008447,-0.1428571428571428,-0.30000000000000004,-0.3571428571428572,-0.38095238095238093,-10.725714285714286,-15.854000000000003,-16.43428571428571,-17.69238095238095,-0.0,0,1,1,3.0,4.774629439343647,0.062460493584536536,-4,2.0,-0.0,-0.0,0,-1.0,0,1,0,1,0,1,0,0,0,2,1,0,0
2022,3246,3343,0,Train,-0.21851851851851856,4.055555555555557,14.903703703703705,18.959259259259255,-11.803148148148146,1.5421597560407498,-0.003703703703703702,-0.003703703703703702,-0.0,-0.0,2,-16.543616142243632,0.013658202419548293,0.002958756174025551,-0.05013341081526168,0.06159229362898927,-0.04217544317386501,0.03947919210800599,-0.0,-0.09999999999999998,-0.2857142857142857,-0.2857142857142857,-10.610000000000001,-16.526999999999997,-19.305,-16.181428571428572,-4.0,2,3,1,-5.0,14.828329941697348,0.20578534214518657,6,7.0,3.0,-0.0,0,5.0,0,0,1,0,0,1,0,0,1,2,1,0,0
2021,3112,3390,0,Train,-0.16402116402116407,-11.873015873015873,3.3068783068783105,-8.56613756613757,-17.817513227513224,-0.431241391585651,0.0582010582010582,0.0582010582010582,-0.0,0.05555555555555558,3,-20.910209061533827,-0.07624776791596094,0.007121496755705697,-0.11381598430392487,0.049090038968821595,0.027885520295562335,-0.015331305615460464,-0.2857142857142857,-0.19999999999999996,-0.2142857142857143,-0.10476190476190472,-16.401428571428568,-15.826999999999995,-12.980714285714287,-11.881071428571428,-1.0,0,-1,-1,2.0,1.9009280965030753,0.014911014911014875,0,-0.0,-1.0,-0.5,-1,2.0,0,1,0,1,1,0,0,0,0,6,0,0,1
2024,3261,3417,1,Test,0.04203323558162275,8.98729227761487,1.8035190615835788,10.790811339198456,6.7076735092864155,2.5303983297884436,-0.03225806451612903,-0.03225806451612903,0.0,-0.09999999999999998,-2,6.676357984486575,-0.008149275974615455,-0.006775478163916299,0.03129469480745367,0.19107216421494325,0.02943739849943998,0.004747160951274185,0.1428571428571429,0.19999999999999996,0.1428571428571428,0.09523809523809523,1.1814285714285688,6.927000000000001,6.305,7.679523809523809,0.0,0,0,0,1.0,-0.2762035167275787,-0.0023784255822379974,2,1.0,1.0,0.16666666666666663,0,-2.0,0,1,0,1,1,0,0,0,0,4,0,1,0
2011,3124,3341,1,Train,0.28314393939393945,23.716856060606062,0.9782196969696955,24.69507575757575,20.286022727272723,-0.46143246636880875,-0.03125,-0.0625,-0.03125,-0.02857142857142858,-8,32.62758615527487,0.09442087588397124,-0.07986082759116556,0.1540718999105568,0.14753666827941786,-0.02894670689247758,0.05004923512933616,0.0,0.09999999999999998,0.07142857142857151,0.19047619047619047,8.494285714285718,9.5,5.7142857142857135,12.216190476190475,0.0,0,0,-2,-15.0,18.461325635581456,0.2474364594559873,2,6.0,0.0,0.0,0,0.0,1,0,1,0,1,0,0,0,0,2,1,0,0
