Season,TeamA,TeamB,Target,Split,WinPct_diff,AvgScore_diff,AvgOppScore_diff,TotalScore_diff,TrueMarginAvg_diff,ScoreVariance_diff,OTRate_diff,AvgOT_diff,MultiOTRate_diff,CloseWinPct_diff,CloseGamesCount_diff,NetRtg_diff,eFG_diff,TOVpct_diff,ORBpct_diff,FTr_diff,FTr_vs_OppAllowed_diff,StlPct_diff,BlkPct_diff,WinPct_last7_diff,WinPct_last10_diff,WinPct_last14_diff,WinPct_last21_diff,Margin_last7_diff,Margin_last10_diff,Margin_last14_diff,Margin_last21_diff,DaysSinceLastGame_diff,GamesLast7Days_diff,GamesLast14Days_diff,B2B_Last14Days_diff,SeedNum_diff,ConfStrength_diff,ConfWinPct_diff,ConfTeamCount_diff,ConfBidCount_diff,ConfTourneyGamesPlayed_diff,ConfTourneyWinPct_diff,ConfTourneyChampion_diff,DaysSinceConfFinal_diff,CoachTenureYears_diff,ProgramAge_diff,MasseyPct_diff,MasseyAvgRank_diff,Heavy_Favorite,Toss_Up,TeamA_Is_Favorite,TeamA_Is_Underdog,TeamA_Seed_Top4,TeamA_Seed_Mid,TeamA_Seed_Low,TeamA_Is_11_12_vs_5_6,TeamA_Is_5_6_vs_11_12,Round_Num,Is_FirstWeekend,Is_SecondWeekend,Is_FinalWeekend
2023,1211,1213,1,Val,0.1875,14.1875,5.1875,19.375,8.8209375,3.8396566956694826,-0.03125,-0.03125,0.0,-0.01754385964912286,-7,12.452101377584382,0.04668674830775843,-0.025583882249237938,0.022046485791149872,-0.03832056655122318,0.0245835601810189,0.032169844279356416,-0.0008541478825292298,0.1428571428571429,0.20000000000000007,0.2142857142857142,0.23809523809523814,14.934285714285714,12.754000000000001,14.752857142857144,11.346190476190477,0.0,-1,-1,-2,-11.0,1.8176438385188702,0.023613897432028685,-3,1.0,-2.0,0.0,0,4.0,21,29,0.2859116022099446,-103.25,1,0,1,0,1,0,0,0,0,1,1,0,0
2006,1245,1338,0,Train,-0.024193548387096753,-0.3891129032258078,2.350806451612904,1.9616935483871032,-1.6251108870967732,0.08356128582641276,0.03024193548387097,0.029233870967741937,-0.0010080645161290314,0.038461538461538436,-3,-4.542294896633569,-0.001847527524114545,-0.0038014106723635865,-0.05959020363012324,-0.0007783784858597098,-0.12651786043910657,0.020253712529009635,-0.022883204706816894,0.2857142857142857,0.10000000000000009,0.1428571428571428,0.1428571428571428,3.324285714285714,0.2729999999999997,0.8049999999999997,2.2509523809523815,-0.0,-1,-1,-2,7.0,-7.63354904526379,-0.13078499634869462,-4,-7.0,-1.0,0.25,1,-0.0,1,0,-0.1561561561561562,52.333333333333336,0,0,0,1,0,0,1,1,0,1,1,0,0
2004,1104,1356,1,Train,-0.27586206896551724,0.9310344827586192,4.551724137931039,5.482758620689651,-4.411034482758621,3.923594799608349,0.13793103448275862,0.13793103448275862,0.0,-0.21153846153846156,1,-6.108228446262286,0.02102973729210511,0.02067754200407912,-0.029171067769021897,0.08637994665807686,0.12282301078133309,-0.057861613467001055,-0.00047248014550513306,-0.1428571428571428,-0.30000000000000004,-0.4285714285714286,-0.33333333333333337,2.2857142857142856,-0.653999999999999,-4.824285714285715,-2.467142857142858,0.0,0,0,-1,-1.0,6.379628280736934,0.13837087934963233,2,4.0,0.0,0.0,0,-5.0,5,0,0.03692307692307695,-15.000000000000004,0,1,1,0,0,1,0,0,0,1,1,0,0
2013,1143,1393,0,Train,-0.09769585253456226,-3.7944700460829495,4.301382488479263,0.5069124423963274,-7.546617511520738,-2.4853083814585553,-0.02488479262672811,-0.02488479262672811,-0.0,0.1217948717948718,-1,-10.79066929494777,-0.005954854487621397,0.005540704154497006,-0.06662658943783961,-0.022738402658319945,0.020731646299283358,-0.04899567398641902,-0.020336250042399598,0.2857142857142857,0.20000000000000007,0.1428571428571429,-0.0,2.687142857142856,1.327,-0.3049999999999997,-2.485238095238096,7.0,-3,-3,-1,8.0,-1.4489370359586795,-0.03031437181644181,-3,-3.0,-3.0,-0.75,0,2.0,-24,0,-0.12427745664739887,43.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2016,1438,1139,1,Train,0.11045943304007821,-10.21700879765396,-11.494623655913976,-21.711632453567944,1.6921016617790805,-8.313433764198482,-0.0019550342130987275,-0.0019550342130987275,0.0,0.01604278074866311,6,5.590041139399437,0.02188684667458296,0.008343158041925314,-0.022876237530184085,-0.07316340667721155,-0.04851762191786116,-0.0053691050779928196,4.472039663930283e-07,0.1428571428571428,0.10000000000000009,0.2142857142857142,0.1428571428571428,7.571428571428571,4.6,4.428571428571429,1.939523809523811,-4.0,1,1,1,-8.0,1.8453868863801315,0.0043794745822735015,5,2.0,2.0,0.6666666666666666,0,-2.0,5,0,0.09142857142857141,-33.75,1,0,1,0,1,0,0,0,0,2,1,0,0
2012,1233,1140,0,Train,0.03931451612903225,4.8951612903225765,4.98185483870968,9.877016129032256,1.1840725806451609,-2.6491047024062233,0.0625,0.09375,0.03125,-0.125,4,0.12274923247525571,0.044566996606761444,-0.006314678359233217,0.024204086786225154,-0.06059393878784047,0.018071631909431896,-0.014171344226246094,-0.02936796111407075,-0.0,0.09999999999999998,0.0714285714285714,0.04761904761904767,-1.7028571428571464,5.654,4.181428571428571,4.199523809523809,-0.0,0,0,0,-0.0,-2.585495650703119,-0.04594993849721324,1,-1.0,-0.0,-0.0,0,-1.0,-5,0,-0.02639161977083193,11.25,0,1,0,0,0,0,1,0,0,1,1,0,0
2005,1203,1210,0,Train,0.12528735632183907,2.6747126436781627,0.6310344827586221,3.305747126436785,2.99867816091954,-0.6539458324452081,-0.03218390804597701,-0.03218390804597701,-0.0,0.10989010989010983,-6,2.888407337353101,0.019207155161254597,-0.0047077365462622756,0.02498372322428799,0.021948319129556526,0.05732868330706163,0.022550200362691467,-0.013480550055337985,-0.0,0.20000000000000007,0.1428571428571429,0.1428571428571429,4.571428571428572,7.454,7.571428571428571,6.498095238095238,-0.0,0,0,0,7.0,-10.992784789420435,-0.18248632138162169,1,-4.0,-0.0,0.33333333333333337,1,1.0,-1,0,-0.06079027355623101,17.999999999999996,0,0,0,1,0,0,1,1,0,1,1,0,0
2006,1417,1104,1,Train,0.23197492163009414,-1.3897596656217388,-8.016718913270637,-9.406478578892361,6.99219435736677,-1.100639478887759,-0.038662486938349006,-0.038662486938349006,0.0,-0.03921568627450989,-5,11.70278131990251,0.03844014337616586,0.021456862541618965,0.00485678993232419,-0.02104884089880027,-0.08986467038095731,-0.00967194205212922,-0.033006222915702106,0.2857142857142857,0.20000000000000007,0.1428571428571428,0.1428571428571428,12.857142857142858,13.045999999999998,10.675714285714287,6.736190476190478,-5.0,1,2,2,-8.0,-3.140358987541081,-0.07107988833580392,-2,-2.0,2.0,1.0,1,-1.0,-5,0,0.1351351351351351,-47.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2010,1277,1320,1,Train,-0.125,9.3125,9.40625,18.71875,-0.6309374999999999,5.093277226475035,0.03125,0.03125,0.0,-0.04285714285714293,1,-2.601662838704028,0.016624554568774597,0.023736873302130257,0.10332066706932347,-0.0023521657180687883,-0.01668434202381594,0.007021266401138843,0.01269884649760309,0.0,-0.20000000000000007,-0.0714285714285714,-0.09523809523809523,-3.142857142857143,-3.954,-3.5,-2.4761904761904754,4.0,-1,-1,-1,-4.0,4.002717358872086,0.030054814183625655,1,4.0,-2.0,-1.0,-1,-5.0,11,0,0.020231213872832443,-5.5,0,0,1,0,0,1,0,0,0,3,0,1,0
2015,1328,1277,0,Train,0.011029411764705843,0.0551470588235361,-0.661764705882355,-0.6066176470588118,0.8433088235294104,-0.8095960643877227,-0.14338235294117646,-0.17279411764705882,-0.029411764705882353,-0.14285714285714285,0,0.45321358170948045,-0.04651327468939642,0.00022665143160804924,-0.03746722525714696,0.019036913072629724,0.1033484752480984,0.019620389362109927,0.002528109926843311,-0.0,-0.0,-0.0,-0.0,-0.10428571428571365,-1.019000000000001,0.947857142857143,1.6319047619047637,-0.0,0,0,0,-4.0,1.020984754035716,0.027420706358087688,-4,-0.0,-1.0,-0.16666666666666663,0,2.0,-16,0,0.011428571428571344,-4.333333333333332,0,0,1,0,1,0,0,0,0,3,0,1,0
2023,1397,1181,1,Val,-0.06773618538324411,-0.7415329768271022,-5.910873440285201,-6.652406417112303,5.138698752228165,1.9918417694947372,0.0008912655971479513,0.0008912655971479513,0.0,-0.125,-4,7.636034494234796,-0.005461973460750946,-0.003364777554142495,0.019359530302522354,0.005180034533021682,-0.10413949320675887,0.037291151720931615,-0.012744386399121607,-0.4285714285714286,-0.30000000000000004,-0.2142857142857143,-0.04761904761904767,-5.181428571428571,-2.173,-1.552142857142857,5.514761904761903,0.0,0,0,-1,-1.0,2.1210224282298413,0.04102687911392833,-1,3.0,-1.0,-0.5,-1,1.0,7,0,0.027624309392265234,-10.0,0,1,1,0,1,0,0,0,0,2,1,0,0
2024,1450,1179,1,Test,-0.09090909090909094,-5.969696969696969,-3.7272727272727337,-9.696969696969688,-2.7633333333333328,-0.9505119301979335,-0.06060606060606061,-0.15151515151515152,-0.06060606060606061,0.07692307692307687,0,-2.9562037652724307,-0.028211309831300824,0.018397626091798472,0.08777770359395703,-0.004323294993531124,-0.02127393007298942,-0.01267954957419902,0.0479732940219392,-0.1428571428571428,-0.09999999999999998,0.0,-0.04761904761904756,-5.104285714285714,-1.873000000000001,-0.33785714285714263,-4.74904761904762,0.0,-1,-1,0,-3.0,2.015981359049118,0.027236364420468284,0,3.0,-1.0,-0.5,-1,-5.0,-1,0,0.011080332409972415,-0.25,0,1,1,0,0,1,0,0,0,1,1,0,0
2019,1439,1181,0,Train,-0.1029411764705882,-9.5,-5.465073529411768,-14.965073529411768,-3.761066176470587,-0.533632347790503,0.03125,0.03125,-0.0,-0.09999999999999998,0,-3.1638694268272687,0.028371076091912917,0.003349134994960229,-0.07336489890298065,-0.031127527173096137,-0.05507199703331141,-0.02459066424570537,-0.056644895832303865,-0.0,-0.09999999999999998,-0.1428571428571428,-0.09523809523809523,-1.8185714285714285,-2.273,-4.447857142857142,-2.5109523809523804,-0.0,0,-1,-1,3.0,0.22599067334480427,0.007352941176470562,0,-0.0,-1.0,-0.5,-1,2.0,-19,0,-0.02840909090909094,11.799999999999999,0,1,0,1,1,0,0,0,0,3,0,1,0
2018,1155,1308,1,Train,-0.11458333333333337,-2.3187499999999943,1.0791666666666657,-1.2395833333333428,-4.281291666666666,-1.8096615269463427,0.029166666666666667,0.029166666666666667,0.0,0.004901960784313708,5,-4.605031978881268,0.008111769012448478,0.010151976094508991,-0.06560396840125932,0.05412968810234753,0.11733296660113199,0.0036112684498794956,0.0288721576661466,-0.28571428571428575,-0.20000000000000007,-0.2857142857142857,-0.19047619047619047,-8.96142857142857,-6.827,-11.200714285714287,-8.389999999999997,0.0,0,1,-1,-7.0,12.218864821057988,0.18277041995380422,7,8.0,-1.0,-0.5,-1,1.0,7,0,0.1357142857142858,-53.5,0,0,1,0,0,1,0,0,1,1,1,0,0
2015,1181,1428,1,Train,0.13685239491691104,8.928641251221904,8.382209188660802,17.3108504398827,0.6024437927663708,0.6893360382502092,0.028347996089931576,0.028347996089931576,0.0,0.2714285714285714,-3,0.05401852220987635,0.01068832833607114,-0.015503185540320236,0.05741161261504174,-0.02475460036512117,0.07962167351006083,0.016193552190559846,-0.02483989866943677,0.4285714285714286,0.30000000000000004,0.2142857142857143,0.09523809523809523,5.868571428571428,3.453999999999999,0.14285714285714413,-2.0128571428571433,0.0,0,0,-2,-4.0,2.426410540377198,0.015570543399977987,3,2.0,0.0,0.0,0,0.0,16,0,0.014285714285714235,-4.333333333333333,0,0,1,0,1,0,0,0,0,3,0,1,0
2025,1104,1388,1,Test,-0.08617424242424243,17.746212121212125,20.049242424242422,37.79545454545453,-1.9232007575757581,1.5120512067900815,-0.0018939393939393923,-0.0018939393939393923,0.0,-0.05128205128205121,-2,-6.1621563613422214,0.0541095490385789,0.021001630936550136,-0.05699124774068237,0.08740317095587535,-0.006037676732748069,-0.016869281082837,-0.003020832067915827,-0.4285714285714286,-0.30000000000000004,-0.2142857142857143,-0.1428571428571429,-1.467142857142857,-0.9270000000000014,-3.299285714285716,-3.272857142857143,0.0,0,0,-1,-5.0,9.495865129493021,0.15803959902631626,5,12.0,0.0,0.0,0,-4.0,-18,0,0.0440771349862259,-19.5,0,0,1,0,1,0,0,0,0,2,1,0,0
2008,1242,1437,1,Train,0.28409090909090906,8.338068181818187,-7.645833333333336,0.6922348484848442,15.484696969696971,-0.22758242192109002,0.030303030303030304,0.030303030303030304,0.0,-0.12698412698412698,-5,23.390853303518938,0.0724721963346846,-0.013288064969113639,0.011804926001151184,-0.004477294848508229,0.15312543176811189,0.01310327935127234,0.04754467128392116,0.1428571428571428,0.10000000000000009,0.2857142857142857,0.33333333333333326,12.884285714285712,9.173,14.837857142857143,17.012857142857143,0.0,0,0,2,-11.0,0.38678849272726445,-0.004875789736493608,-4,-2.0,1.0,0.5,1,-3.0,-2,0,0.1470588235294118,-45.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2021,1124,1458,1,Train,0.33045977011494254,14.754310344827587,2.106321839080465,16.860632183908024,12.919669540229886,0.8730507722909646,0.00718390804597701,-0.027298850574712645,-0.034482758620689655,0.24999999999999994,-6,16.765552994674323,0.07947475183573938,0.03154804507801842,0.15272767901248016,0.004422532869585771,-0.02713764400889183,0.037816092902071136,-0.004020111566963282,0.5714285714285714,0.5,0.5,0.4285714285714285,8.714285714285715,11.054,11.395714285714286,16.371904761904762,0.0,0,1,1,-8.0,-2.145093883731622,-0.018234829706401667,-4,-2.0,0.0,0.0,0,0.0,12,0,0.027456647398843792,-12.5,1,0,1,0,1,0,0,0,0,2,1,0,0
2011,1199,1433,0,Train,0.000948766603415474,-2.2068311195445887,-5.1831119544592,-7.3899430740037815,2.606603415559772,2.462168753802514,-0.058823529411764705,-0.08823529411764706,-0.029411764705882353,-0.03349282296650724,-8,3.1475994047355815,-0.018576659409215324,0.04629236461957997,0.0381839554258136,0.0035255534878476102,-0.022281387168031547,-0.005192176413359645,0.026035314113496903,0.28571428571428575,0.09999999999999998,0.0714285714285714,-0.04761904761904767,8.922857142857143,3.4,1.5385714285714287,0.7361904761904761,4.0,-1,-1,-1,-1.0,5.695225495258482,0.07113910146836666,0,1.0,-2.0,-0.6666666666666666,0,-4.0,7,0,0.10319767441860461,-30.0,0,1,1,0,0,1,0,0,0,3,0,1,0
2008,1257,1314,0,Train,-0.19117647058823528,-16.768382352941174,-11.391544117647058,-28.159926470588232,-5.945624999999998,-0.17980613909463905,-0.056985294117647065,-0.08639705882352941,-0.029411764705882353,-0.15000000000000002,7,-4.992028508683823,-0.00637430376608028,0.011432061229939144,-0.09513363709305889,-0.027306946770034146,-0.09644949645608583,0.012794880160531388,0.014021698154384032,-0.1428571428571429,-0.09999999999999998,-0.1428571428571429,-0.09523809523809523,-2.571428571428571,-0.9000000000000004,-1.2528571428571418,-0.5019047619047612,4.0,-1,-2,-1,2.0,-0.7439264146158484,-0.00871058722964868,4,4.0,-2.0,-1.0,-1,3.0,2,0,-0.020588235294117685,7.666666666666668,0,1,0,1,1,0,0,0,0,4,0,1,0
2022,1439,1400,0,Train,0.0008928571428571397,2.3991071428571473,2.6607142857142847,5.059821428571439,0.843464285714286,-0.7085000767167973,-0.03392857142857143,-0.03392857142857143,-0.0,-0.11538461538461536,1,-0.7738227787407901,0.04861608395847894,-0.0032049408613711305,-0.034925159320905175,-0.09178661457705259,0.01939258648839519,-0.035978206621357325,-0.0022825921213535244,0.42857142857142855,0.30000000000000004,0.2857142857142857,0.04761904761904756,12.104285714285716,7.4270000000000005,8.409285714285714,1.3423809523809527,-4.0,2,2,1,5.0,-4.9831382929932895,-0.07768170603203817,5,-1.0,3.0,1.0,1,-2.0,2,0,-0.021008403361344463,6.0,0,0,0,1,0,0,1,1,0,1,1,0,0
2010,1165,1246,0,Train,-0.07910750507099396,-4.062880324543613,-0.71298174442191,-4.775862068965523,-0.6476166328600392,-0.5371541023198692,-0.019269776876267755,-0.019269776876267755,-0.0,-0.16190476190476188,-8,-3.798795816997778,0.03395242358930295,-0.00943756342659613,-0.09473323755220281,-0.1576750926068708,-0.2755315418794295,0.005908184481457787,-0.047236567461998086,-0.0,-0.0,0.07142857142857151,-0.0,-0.07714285714285829,2.9000000000000004,5.2142857142857135,1.4595238095238088,-0.0,-1,-1,0,11.0,-10.130718941969665,-0.15271345129111402,-4,-3.0,-3.0,-0.5,-1,4.0,9,0,-0.1661849710982659,57.25,0,0,0,1,0,0,1,0,0,3,0,1,0
2014,1196,1338,1,Train,0.2058823529411764,-1.735294117647058,-4.411764705882355,-6.147058823529392,3.3505882352941185,-1.9217408745791946,-0.08823529411764705,-0.11764705882352941,-0.029411764705882353,0.27878787878787875,4,4.890172763142651,0.0221379767273292,0.012640071932273844,-0.02894031681224135,-0.031152850304455415,0.00703503612355412,0.004942921533099845,-0.002433391188054912,0.2857142857142857,0.4,0.4285714285714286,0.33333333333333337,8.857142857142858,9.846,11.428571428571429,7.333333333333335,0.0,0,0,-1,-8.0,-0.9939533891623835,-0.02490161443553296,-1,-3.0,0.0,0.33333333333333337,1,-1.0,7,0,0.04285714285714293,-15.333333333333334,1,0,1,0,1,0,0,0,0,2,1,0,0
2004,1181,1371,1,Train,0.1651785714285714,7.464285714285708,0.5044642857142918,7.96875,7.087723214285713,0.8916833220572311,0.026785714285714288,-0.008928571428571425,-0.03571428571428571,0.038461538461538436,-5,9.973027389889277,0.01952156177615605,0.0032795753886542545,0.05938366666543471,0.06611340971089918,0.07935413279415497,0.034002712423982645,0.050651411233610145,0.2857142857142857,0.09999999999999998,0.1428571428571428,0.1428571428571428,6.868571428571428,4.453999999999999,5.252857142857142,6.402857142857142,-2.0,1,1,0,-7.0,1.898019545360718,0.0164002873323994,-5,0.0,2.0,0.6666666666666666,0,-4.0,6,0,0.0953846153846154,-30.333333333333332,0,0,1,0,1,0,0,0,0,2,1,0,0
2005,1285,1449,0,Train,-0.2672811059907835,-16.940092165898605,-4.383640552995388,-21.323732718894007,-11.592649769585254,-3.9090946066111982,-0.06451612903225806,-0.06451612903225806,-0.0,-0.05128205128205121,-2,-15.801494667753154,-0.026474991479598864,0.0505207371770586,-0.09456910246892303,0.16951981564326607,0.28198659966095396,-0.026775173554788895,0.011115587692909892,-0.1428571428571428,-0.0,-0.0714285714285714,-0.23809523809523814,-4.675714285714286,-1.1190000000000015,-4.90357142857143,-9.99095238095238,-0.0,0,1,0,15.0,-6.299447460541783,-0.15065730499422253,-2,-3.0,-0.0,-0.0,0,3.0,-2,0,-0.5258358662613982,176.33333333333334,0,0,0,1,0,0,1,0,0,1,1,0,0
2016,1463,1124,1,Train,0.12152777777777779,-1.831018518518519,-6.106481481481481,-7.9375,6.556851851851853,-0.05040028506599192,-0.025462962962962965,-0.056712962962962965,-0.03125,0.054545454545454564,-1,6.807524754219635,0.01150376507443407,0.009728905014948969,-0.00886811538755905,0.03278478140828489,0.08398460204059235,-0.03107553444017945,0.00933046246376664,0.2857142857142857,0.4,0.4285714285714286,0.19047619047619047,7.598571428571428,9.827000000000002,12.590714285714288,10.294761904761906,0.0,-1,-1,1,7.0,-8.408560139337448,-0.16807036209839038,-2,-6.0,-2.0,0.0,0,2.0,4,0,-0.08571428571428574,30.25,0,0,0,1,0,0,1,1,0,1,1,0,0
2012,1355,1124,0,Train,-0.006628787878787845,2.1022727272727337,1.3522727272727337,3.4545454545454675,2.155369318181817,-0.5319844721306346,0.0634469696969697,0.0634469696969697,-0.0,-0.19444444444444442,-3,1.5598662892909054,0.012419617497830271,-0.03953953353107517,-0.0727078236366836,0.03628616462772405,0.05926733095753569,-0.015244942856753985,-0.041518979594593095,0.2857142857142857,0.30000000000000004,0.1428571428571428,0.09523809523809523,8.362857142857143,9.354,8.967142857142859,6.965238095238097,-0.0,0,0,0,11.0,-8.177269782490045,-0.11681004338368728,0,-5.0,-0.0,0.33333333333333337,1,4.0,-2,-21,-0.14534883720930225,51.25,0,0,0,1,0,0,1,0,0,1,1,0,0
2023,1336,1400,0,Val,-0.13613445378151257,-5.538655462184877,0.9882352941176578,-4.550420168067205,-5.997226890756302,-3.609031021085915,0.026050420168067218,0.054621848739495785,0.02857142857142857,-0.045112781954887216,5,-9.207079548620268,0.027998566692892135,-0.01924247470380279,-0.09721506837034827,-0.10929453764858182,-0.023722093398072304,-0.047586085993768706,-0.017762676518257338,0.1428571428571428,0.20000000000000007,-0.0,-0.09523809523809523,-3.6099999999999994,-3.127,-3.876428571428571,-3.4761904761904754,-0.0,1,1,1,8.0,-1.4358873718374277,-0.0328645377744049,4,1.0,1.0,-0.25,-1,-1.0,1,0,-0.09530386740331487,35.0,0,0,0,1,0,1,0,0,0,2,1,0,0
2011,1417,1277,1,Train,0.125,1.84375,-0.1875,1.65625,1.4940625,-3.895291643756412,0.0,0.0,0.0,0.07499999999999996,-4,4.463037959563806,0.018070298592894773,0.01687150023389608,0.013114378614431543,0.06944077924776515,0.11406129202332191,-0.01466575011609235,0.012013962009756934,0.0,0.20000000000000007,0.2857142857142857,0.23809523809523803,4.637142857142857,5.853999999999998,6.752857142857143,5.597142857142857,4.0,-1,-1,1,-3.0,-3.7576358439312934,-0.06168330602035532,-1,-3.0,-2.0,-0.6666666666666666,0,2.0,-8,0,-0.02761627906976749,8.75,0,1,1,0,0,1,0,0,0,1,1,0,0
2012,1242,1301,1,Train,0.17112299465240643,1.6479500891265673,-6.090017825311946,-4.442067736185379,8.38144385026738,-0.6403608904671323,0.0008912655971479513,0.0008912655971479513,0.0,0.019607843137254832,-5,11.563286353869511,0.030741044655004157,0.008691896265569793,-0.008694713967017154,0.047078934639260384,0.029444303674893015,0.008184193776900911,0.023907790969018614,0.4285714285714286,0.30000000000000004,0.2857142857142857,0.23809523809523814,11.675714285714285,9.273,8.447857142857144,9.082380952380955,0.0,-1,0,0,-9.0,1.0325501684935077,0.007884262816771015,-2,1.0,-1.0,-0.16666666666666663,0,1.0,8,0,0.11335090514611157,-35.5,1,0,1,0,1,0,0,0,0,3,0,1,0
2005,1228,1112,1,Train,0.1515151515151515,-2.2424242424242493,-9.424242424242422,-11.666666666666686,7.008181818181818,-4.079622683037474,-0.030303030303030304,-0.030303030303030304,0.0,-0.16666666666666663,-6,12.435243344491855,0.03550351858825196,-0.03178682935709595,-0.052099882761622196,-0.005890927650677169,-0.009270774360646756,0.0011752860757076877,0.0017940124242865271,0.0,0.0,0.07142857142857151,0.09523809523809523,3.8571428571428594,0.5540000000000003,2.571428571428571,5.142857142857144,0.0,0,1,0,-2.0,0.9192789969834134,-0.020395526105496997,1,1.0,0.0,0.33333333333333337,1,-1.0,-19,0,0.033434650455927084,-10.333333333333334,0,1,1,0,1,0,0,0,0,4,0,1,0
2019,1345,1437,1,Train,-0.016544117647058876,1.716911764705884,-0.2757352941176521,1.441176470588232,2.129577205882353,0.37176066330553326,-0.029411764705882353,-0.029411764705882353,0.0,-0.08823529411764708,-5,2.965822793383314,-0.004219068923699942,-0.011152179246857602,0.03998213057491329,-0.05858610394686342,-0.09567038128227404,0.016341100939508316,0.016085849685449745,0.2857142857142857,0.30000000000000004,0.2142857142857142,0.04761904761904767,9.142857142857142,5.654000000000002,3.928571428571429,2.0257142857142876,5.0,-1,0,-1,-3.0,2.1715574004587865,0.006302088785485438,4,4.0,-2.0,-1.0,-1,1.0,-4,0,0.03693181818181812,-10.399999999999999,0,1,1,0,1,0,0,0,0,2,1,0,0
2003,1143,1328,0,Train,-0.07586206896551728,3.31609195402298,9.59195402298851,12.908045977011483,-5.340620689655172,-1.9458139596144797,0.0034482758620689585,0.0034482758620689585,-0.0,-0.0,3,-9.733315952625347,0.01197403992518542,0.018581594709514787,-0.02497440517098881,0.01628037541885896,0.0681081590813179,-0.013824900877075733,-0.018836674201334738,-0.1428571428571429,-0.0,-0.1428571428571428,-0.09523809523809523,-3.0385714285714283,-0.2270000000000003,-5.519285714285714,-5.0128571428571425,-0.0,0,-1,-1,7.0,-3.6371162197754217,-0.05581447044260668,-2,-1.0,-1.0,-0.5,-1,2.0,-2,0,-0.09815950920245398,33.333333333333336,0,0,0,1,0,1,0,0,0,2,1,0,0
2017,1452,1137,1,Train,0.0,5.82352941176471,-1.029411764705884,4.794117647058812,6.010294117647057,4.266132105805477,0.11764705882352941,0.14705882352941177,0.029411764705882353,-0.037878787878787845,1,8.566969801277027,-0.040701003598228924,-0.027805748254871254,0.10784487614538296,-0.0028342340899699114,-0.09925261588273201,0.0408406457959825,0.01041296912972247,0.0,0.0,-0.0714285714285714,-0.09523809523809523,-8.505714285714287,-4.808,-7.252857142857143,-4.644761904761906,-2.0,0,1,2,-9.0,11.076040584714441,0.1734141798032232,0,5.0,0.0,-0.33333333333333337,-1,-3.0,8,0,0.2142857142857144,-73.0,1,0,1,0,1,0,0,0,0,1,1,0,0
2018,1460,1397,0,Train,-0.03882575757575757,-2.899621212121218,-0.23768939393939092,-3.137310606060595,-1.9619602272727272,-1.7464877566553412,0.0018939393939393923,0.0018939393939393923,-0.0,-0.07843137254901955,2,-4.467428501330943,-0.01909852986324967,0.009183912588253185,-0.04491838105388213,-0.0060083600136182636,0.08122006115872428,-0.0006985153515274289,-0.03469467183694438,-0.1428571428571428,-0.10000000000000009,-0.1428571428571428,0.04761904761904767,-4.78,1.654,-0.2142857142857144,0.7142857142857153,-0.0,0,0,1,11.0,-9.132135090959398,-0.1804300566315551,-4,-7.0,-0.0,0.33333333333333337,1,5.0,-1,-3,-0.3471428571428571,122.5,0,0,0,1,0,0,1,0,0,1,1,0,0
2014,1273,1397,0,Train,0.11693548387096775,6.693548387096769,6.076612903225808,12.77016129032259,1.6970866935483873,0.8401506429534695,0.1622983870967742,0.2913306451612903,0.0967741935483871,0.25000000000000006,0,0.5681210768175866,0.048463478958342965,0.01229062965730765,-0.06591169225421173,-0.044858593450826434,-0.12967811778725843,0.008143397497301558,-0.012051430343770778,-0.1428571428571428,-0.0,0.1428571428571428,0.1428571428571429,-12.027142857142858,-5.873000000000002,0.843571428571428,2.70142857142857,2.0,1,1,2,3.0,-10.188208270306987,-0.16383646142160502,-4,-2.0,1.0,0.5,1,6.0,3,0,-0.22571428571428576,75.66666666666667,0,1,0,1,0,0,1,0,0,2,1,0,0
2023,1361,1202,1,Val,0.03830645161290325,-9.043346774193552,-7.574596774193552,-16.617943548387103,-1.994385080645162,-2.6933351218324617,-0.034274193548387094,-0.034274193548387094,0.0,0.059523809523809534,2,-1.518329505025111,-0.05500557020591612,0.006602660025856133,0.018040064961404922,-0.011821206171121257,0.01413171269517275,0.013280580169171163,0.01184173380973267,0.0,0.0,-0.07142857142857151,0.0,-0.79142857142857,-3.7540000000000013,-4.142857142857142,-3.5109523809523813,0.0,0,0,0,-8.0,5.5601718111458664,0.12072152379507778,1,3.0,0.0,0.0,0,-5.0,0,0,0.18646408839779005,-66.5,1,0,1,0,0,1,0,0,0,2,1,0,0
2022,1159,1458,0,Train,-0.10752688172043012,4.714565004887589,1.087976539589448,5.802541544477037,5.071691104594331,0.31325745692470974,-0.0019550342130987275,-0.0019550342130987275,-0.0,-0.5128205128205128,2,5.513975162464008,0.07627543766360295,0.03205110862198071,0.004753994880273282,-0.051152315915508284,-0.018711211109179633,0.013361871288956717,0.009982143449927733,0.2857142857142857,0.30000000000000004,0.2857142857142857,0.09523809523809523,10.362857142857143,9.608,11.291428571428572,10.428571428571427,-2.0,1,0,0,11.0,-9.932920345942765,-0.1578146167158468,-4,-8.0,2.0,1.0,1,2.0,4,0,-0.26610644257703087,86.0,0,0,0,1,0,0,1,0,0,1,1,0,0
